OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
1,71.701,23.05,19.298,23.786,15.626,7.019,15.68,7.291,10.375,0.551,-32.427,0.006,0.04999,809,2.0433
2,180.788,11.603,59.225,22.569,7.051,4.282,10.664,5.633,27.428,0.393,15.877,0.005909,0.05,673,1.8532
3,350.751,11.931,163.78,21.464,7.83,5.393,13.461,7.507,50.107,0.311,-33.099,0.005731,0.04974,1167,2.8209
4,606.786,26.331,81.908,22.217,23.572,9.236,25.97,10.307,26.203,0.608,-36.759,0.005843,0.05005,2021,3.627
5,888.123,19.824,47.958,22.798,9.629,7.231,11.661,8.847,21.054,0.249,-46.206,0.006069,0.05079,1002,2.1939
6,935.103,6.673,20.701,23.71,5.492,3.516,7.137,4.349,14.963,0.36,6.192,0.005779,0.05083,343,1.396
7,1213.744,27.366,57.9,22.593,9.199,6.756,11.281,8.46,23.85,0.266,-56.864,0.006824,0.05109,1101,2.3776
8,1295.593,8.858,100.57,21.994,12.562,7.171,16.524,8.482,34.05,0.429,-7.658,0.007643,0.05102,1386,2.4068
9,1528.895,3.618,2.1441,26.172,2.928,1.567,3.089,1.77,3.818,0.465,-17.984,0.006459,0.05032,67,0.47946
10,1700.461,6.829,90.732,22.106,6.09,4.901,9.972,6.117,36.569,0.195,7.886,0.005291,0.05042,720,1.8891
11,2128.52,8.324,4.357,25.402,5.257,3.073,5.371,3.495,5.006,0.415,-58.366,0.00521,0.04979,183,0.8899
12,2469.514,3.903,3.8041,25.549,3.485,2.298,3.855,2.514,5.546,0.341,-1.074,0.007136,0.05026,105,0.65689
13,2816.838,9.035,7.253,24.849,7.771,4.403,7.834,4.686,5.629,0.433,23.807,0.006304,0.05017,391,1.5233
14,3026.349,11.398,11.212,24.376,4.57,4.315,5.318,4.93,9.534,0.056,-82.586,0.004878,0.05033,290,1.0123
15,3293.786,10.988,7.2535,24.849,6.214,3.757,6.722,4.035,6.735,0.395,-66.409,0.006356,0.05021,270,1.0981
16,3542.702,6.234,21.506,23.669,3.925,3.461,5.324,4.341,16.378,0.118,-23.858,0.00653,0.05024,267,1.0954
17,3594.68,10.19,4.6995,25.32,5.467,2.403,5.764,2.646,5.345,0.56,-66.797,0.006566,0.0503,172,0.93318
18,3750.701,9.774,118.17,21.819,6.905,5.685,10.961,7.692,41.616,0.177,-15.162,0.007925,0.05089,959,2.136
19,3861.514,7.288,6.0085,25.053,4.726,3.291,5.381,3.608,6.171,0.304,42.353,0.007642,0.05125,215,0.95758
20,3910.95,5.813,2.536,25.99,3.404,2.562,3.423,2.741,3.841,0.247,-17.085,0.007543,0.05133,109,0.61365
21,3937.215,11.636,9.6586,24.538,7.166,3.671,7.539,4.062,8.134,0.488,-31.913,0.007555,0.05133,323,1.1547
22,4193.8,11.582,31.321,23.26,7.626,4.537,8.817,5.336,18.409,0.405,36.637,0.005937,0.0512,475,1.599
23,1811.592,11.435,13.329,24.188,6.07,4.962,6.483,5.544,10.158,0.183,34,0.004523,0.05042,372,1.3504
24,1863.916,23.106,42.547,22.928,13.014,7.939,12.612,8.903,18.015,0.39,-64.997,0.004523,0.05043,1171,2.3126
25,2433.532,7.321,3.5526,25.624,4.199,2.703,4.565,2.648,4.599,0.356,-18.301,0.00708,0.05021,145,0.76422
26,2239.418,11.647,3.8836,25.527,5.417,2.874,5.306,3.025,4.356,0.47,-69.008,0.006341,0.04995,192,0.99508
27,2281.217,12.057,4.6557,25.33,4.075,3.547,4.109,3.758,5.18,0.13,84.968,0.006624,0.05,185,0.87714
28,2388.5,19.462,32.217,23.23,7.287,5.651,9.168,6.683,17.391,0.224,54.177,0.00691,0.05014,661,2.1294
29,4145.855,21.624,10.263,24.472,7.075,5.018,7.148,5.229,7.705,0.291,83.445,0.006066,0.0512,399,1.3888
30,418.017,21.358,13.114,24.206,10.787,4.837,10.718,4.996,8.962,0.552,57.959,0.005682,0.04986,502,1.5944
31,520.252,11.761,5.0139,25.25,3.694,2.971,4.039,3.162,6.239,0.196,-49.813,0.005724,0.04992,143,0.6945
32,2035.378,12.393,5.6482,25.12,6.164,3.462,5.994,3.621,5.253,0.438,17.127,0.005341,0.04994,262,1.1234
33,2092.381,12.554,4.5092,25.365,4.12,3.041,4.264,3.243,5.497,0.262,-59.79,0.005174,0.04977,156,0.80718
34,3196.158,15.761,8.0642,24.734,6.839,4.392,6.736,4.432,7.145,0.358,-32.883,0.005848,0.05019,302,1.2693
35,3254.889,26.064,83.905,22.191,8.269,7.293,11.233,9.922,30.716,0.118,-81.298,0.006204,0.05021,1263,2.9201
36,3409.232,34.685,535.21,20.179,9.677,7.79,17.565,13.44,94.903,0.195,-33.866,0.006478,0.05022,2730,3.8249
37,3698.132,22.922,15.098,24.053,6.636,4.349,7.522,4.813,10.792,0.345,-72.674,0.007587,0.05069,418,1.4475
38,3812.288,22.946,32.909,23.207,11.52,6.334,11.448,7.028,15.622,0.45,-11.944,0.007876,0.05121,961,2.4825
39,4096.167,18.998,18.765,23.817,5.828,3.305,7.504,4.02,13.443,0.433,75.247,0.006555,0.05122,357,1.3968
40,464.296,27.846,25.071,23.502,15.269,6.712,15.364,6.916,12.396,0.56,14.749,0.005776,0.0499,956,2.2747
41,1439.474,26.585,24.818,23.513,10.868,7.4,11.287,7.616,13.272,0.319,-73.11,0.007356,0.05041,757,2.141
42,2753.501,65.398,1667.1,18.945,10.445,8.99,23.304,18.986,175.956,0.139,79.556,0.00714,0.05031,4954,NA
